survey,LLM,language,persona,item,iteration,response,model_fullname,date,model_nation,API,temperature,llm_response,valid_response,prop_na,valid_item,valid_llm
mfq,Baichuan2-13B-Chat,English,China,27,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,3.85,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,China,28,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,4.55,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,China,29,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,4.2,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,China,30,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,4.6,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,China,31,0,4,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,4.75,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,China,32,0,4,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,4.2,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,China,33,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,5,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,China,34,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,4.65,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,China,35,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,4.6,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,China,36,0,3,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,2.5,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,1,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,4.85,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,2,0,1,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,1,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,3,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,5,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,4,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,5,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,5,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,5,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,6,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,5,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,7,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,5,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,8,0,1,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,1.5,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,9,0,4,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,4.55,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,10,0,4,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,4.55,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,11,0,4,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,4.6,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,12,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,5,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,13,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,5,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,14,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,5,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,15,0,4,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,4.2,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,16,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,4.9,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,17,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,4.95,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,18,0,1,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,3.1,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,19,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,4.8,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,20,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,4.45,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,21,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,4.85,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,22,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,5,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,23,0,4,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,4.8,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,24,0,1,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,1.25,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,25,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,5,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,26,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,4.35,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,27,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,3,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,28,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,4.8,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,29,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,4.45,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,30,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,4.35,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,31,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,4.75,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,32,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,4.55,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,33,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,5,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,34,0,4,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,4.7,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,35,0,5,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,4.95,TRUE,0,36,216
mfq,Baichuan2-13B-Chat,English,USA,36,0,1,tencent/Baichuan2-13B-Chat,2025-07-03,China,huggingface_local,0.5,2.7,TRUE,0,36,216
mfq,gpt-4.1,Chinese,none,1,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,5,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,2,0,2,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2.1,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,3,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,4,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,5,0,4,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4.3,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,6,0,2,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,7,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,5,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,8,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,9,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,5,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,10,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,11,0,4,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4.05,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,12,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2.75,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,13,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,5,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,14,0,2,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2.8,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,15,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4.9,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,16,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3.05,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,17,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4.95,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,18,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2.6,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,19,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,5,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,20,0,2,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2.45,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,21,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,5,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,22,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,23,0,4,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3.35,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,24,0,2,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2.15,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,25,0,4,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4.2,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,26,0,2,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,27,0,4,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,28,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2.4,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,29,0,2,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,30,0,2,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2.05,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,31,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4.3,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,32,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,33,0,4,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3.75,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,34,0,4,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4.05,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,35,0,4,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4.15,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,none,36,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3,TRUE,0.011111111111111112,36,216
mfq,gpt-4.1,Chinese,China,1,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,5,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,2,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2.2,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,3,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2.9473684210526314,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,4,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,5,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4.5,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,6,0,1,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,1.05,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,7,0,4,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4.65,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,8,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,9,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4.95,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,10,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2.4210526315789473,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,11,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3.6,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,12,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2.8421052631578947,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,13,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,5,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,14,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,15,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,16,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3.05,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,17,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,5,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,18,0,1,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,1,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,19,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4.55,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,20,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2.611111111111111,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,21,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4.45,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,22,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,23,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3.1,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,24,0,1,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,1,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,25,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4.65,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,26,0,1,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,1.75,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,27,0,4,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3.25,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,28,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,29,0,1,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,1.6,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,30,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2.8,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,31,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3.25,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,32,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2.8,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,33,0,4,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3.2,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,34,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3.1,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,35,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3.2,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,China,36,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2.9,TRUE,0.006944444444444444,36,216
mfq,gpt-4.1,Chinese,USA,1,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,5,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,2,0,2,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,3,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,4,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2.95,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,5,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3.6,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,6,0,1,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,1.4,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,7,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4.9,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,8,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2.95,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,9,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,5,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,10,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2.95,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,11,0,4,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,12,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,13,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,5,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,14,0,2,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2.05,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,15,0,4,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4.55,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,16,0,4,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3.25,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,17,0,4,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4.05,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,18,0,2,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,1.5,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,19,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4.9,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,20,0,2,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,21,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4.9,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,22,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,23,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3.6,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,24,0,2,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,25,0,4,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4.1,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,26,0,2,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,1.7,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,27,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3.9,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,28,0,2,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2.05,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,29,0,2,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,30,0,2,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2.15,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,31,0,4,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4.15,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,32,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2.6666666666666665,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,33,0,4,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3.75,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,34,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3.75,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,35,0,4,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3.95,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,Chinese,USA,36,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3,TRUE,0.002777777777777778,36,216
mfq,gpt-4.1,English,none,1,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,5,TRUE,0,36,216
mfq,gpt-4.1,English,none,2,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3,TRUE,0,36,216
mfq,gpt-4.1,English,none,3,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3.7,TRUE,0,36,216
mfq,gpt-4.1,English,none,4,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3,TRUE,0,36,216
mfq,gpt-4.1,English,none,5,0,4,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4,TRUE,0,36,216
mfq,gpt-4.1,English,none,6,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3,TRUE,0,36,216
mfq,gpt-4.1,English,none,7,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4.95,TRUE,0,36,216
mfq,gpt-4.1,English,none,8,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3,TRUE,0,36,216
mfq,gpt-4.1,English,none,9,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4.95,TRUE,0,36,216
mfq,gpt-4.1,English,none,10,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3,TRUE,0,36,216
mfq,gpt-4.1,English,none,11,0,4,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4,TRUE,0,36,216
mfq,gpt-4.1,English,none,12,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2.85,TRUE,0,36,216
mfq,gpt-4.1,English,none,13,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,5,TRUE,0,36,216
mfq,gpt-4.1,English,none,14,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2.25,TRUE,0,36,216
mfq,gpt-4.1,English,none,15,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,5,TRUE,0,36,216
mfq,gpt-4.1,English,none,16,0,4,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3.5,TRUE,0,36,216
mfq,gpt-4.1,English,none,17,0,4,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4,TRUE,0,36,216
mfq,gpt-4.1,English,none,18,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2.9,TRUE,0,36,216
mfq,gpt-4.1,English,none,19,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4.85,TRUE,0,36,216
mfq,gpt-4.1,English,none,20,0,2,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2.7,TRUE,0,36,216
mfq,gpt-4.1,English,none,21,0,5,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,5,TRUE,0,36,216
mfq,gpt-4.1,English,none,22,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3,TRUE,0,36,216
mfq,gpt-4.1,English,none,23,0,4,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4,TRUE,0,36,216
mfq,gpt-4.1,English,none,24,0,2,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,1.8,TRUE,0,36,216
mfq,gpt-4.1,English,none,25,0,4,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,4.25,TRUE,0,36,216
mfq,gpt-4.1,English,none,26,0,2,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,2,TRUE,0,36,216
mfq,gpt-4.1,English,none,27,0,3,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3.05,TRUE,0,36,216
mfq,gpt-4.1,English,none,28,0,4,gpt-4.1-2025-04-14,2025-06-29,USA,openai,1,3.4,TRUE,0,36,216
